NCTId,BriefTitle,Condition,Phase,StudyType,InterventionType,InterventionName,Enrollment,StartDate,PrimaryCompletionDate,OverallStatus,LeadSponsorName,planned_enrollment,num_conditions,num_interventions,planned_duration_days,sponsor_type_industry,intervention_type,start_year,has_multiple_conditions,has_multiple_interventions,is_large_trial,label
NCT00848172,"Double-Blind, Placebo Controlled Pilot Study of Octanoic Acid in Essential Tremor",Essential Tremor,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Octanoic Acid; Placebo,29,2009-02,2010-11,COMPLETED,National Institute of Neurological Disorders and Stroke (NINDS),29.0,1,2,638.0,0,DRUG,2009.0,0,1,0,1.0
NCT00982878,The Maraviroc Central Nervous System (CNS) Study,HIV Infections,PHASE1,INTERVENTIONAL,DRUG,Maraviroc,13,2009-09,2010-07,COMPLETED,Imperial College London,13.0,1,1,303.0,0,DRUG,2009.0,0,0,0,1.0
NCT02055261,Pedunculopontine Nucleus Stimulation for Gait Disorders in Parkinson's Disease,Parkinson's Disease,PHASE1; PHASE2,INTERVENTIONAL,DEVICE,Low frequency DBS of the pedunculopontine nucleus,6,2009-05,2012-05,COMPLETED,Pitié-Salpêtrière Hospital,6.0,1,1,1096.0,0,DEVICE,2009.0,0,0,0,1.0
NCT00795730,Multiple Dose Study Evaluating the Safety and Tolerability of NSA-789,Alzheimer Disease; Healthy Subjects,PHASE1,INTERVENTIONAL,DRUG; OTHER,NSA-789; placebo,24,2009-01,2009-05,COMPLETED,Wyeth is now a wholly owned subsidiary of Pfizer,24.0,2,2,120.0,0,DRUG,2009.0,1,1,0,1.0
NCT00957918,Study of NP002 in Subjects With Idiopathic Parkinson's Disease to Treat Dyskinesias Due to Levodopa Therapy,Parkinson's Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG; OTHER,nicotine; placebo comparator,65,2009-10,2010-09,COMPLETED,"Neuraltus Pharmaceuticals, Inc.",65.0,1,2,335.0,1,DRUG,2009.0,0,1,0,1.0
NCT01024972,Safety Study of Dantrolene in Subarachnoid Hemorrhage,Subarachnoid Hemorrhage; Cerebral Vasospasm,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Dantrolene; Placebo,31,2009-10,2013-07,COMPLETED,"University of Massachusetts, Worcester",31.0,2,2,1369.0,0,DRUG,2009.0,1,1,0,1.0
NCT01037894,Can Acupuncture Benefit Surgical Patients With Haemorrhagic Stroke?,Stroke,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE; PROCEDURE,Acupuncture; Conventional rehabilitation,55,2009-01,2012-09,COMPLETED,Chinese University of Hong Kong,55.0,1,2,1339.0,0,PROCEDURE,2009.0,0,1,0,1.0
NCT00845000,Acute Effects of Preladenant (SCH 420814) on Dyskinesia and Parkinsonism in Levodopa Treated Participants (P05550),Parkinson Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG,SCH 420814 10 mg; SCH 420814 100 mg; Placebo; Levodopa; Carbidopa,12,2009-04-21,2010-04-30,COMPLETED,Merck Sharp & Dohme LLC,12.0,1,5,374.0,1,DRUG,2009.0,0,1,0,1.0
NCT00869401,"Dasatinib or Placebo, Radiation Therapy, and Temozolomide in Treating Patients With Newly Diagnosed Glioblastoma Multiforme",Brain and Central Nervous System Tumors,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; OTHER; RADIATION,dasatinib; temozolomide; placebo; radiation therapy,217,2009-06,2014-10,COMPLETED,Alliance for Clinical Trials in Oncology,217.0,1,4,1948.0,0,DRUG,2009.0,0,1,1,1.0
NCT00713921,Neuropathic Investigation and Anticholinergic Treatment of Bladder Dysfunction in Diabetes and Stroke Patients,Urinary Incontinence; Bladder Dysfunction,EARLY_PHASE1,INTERVENTIONAL,DRUG,Fesoterodine Oral Product,0,2009-09-15,2014-01-17,WITHDRAWN,Saint Thomas Health,0.0,2,1,1585.0,0,DRUG,2009.0,1,0,0,0.0
NCT00837785,A 24-Hour Pharmacokinetic Determination of BG00012 After Single-Day Oral Administration in Subjects With MS,Relapsing Remitting Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG; DRUG,BG00012; BG00012,48,2009-02-28,2009-10-31,COMPLETED,Biogen,48.0,1,2,245.0,0,DRUG,2009.0,0,1,0,1.0
NCT01788670,Relevance of the Ethanol Dose in the Generation of Endogenous Hydroxytyrosol,Contribution of Ethanol on Hydroxytyrosol Formation,PHASE1,INTERVENTIONAL,DIETARY_SUPPLEMENT; OTHER,Ethanol; Water,24,2009-05,2010-06,COMPLETED,Parc de Salut Mar,24.0,1,2,396.0,0,DIETARY_SUPPLEMENT,2009.0,0,1,0,1.0
NCT00875316,Safety and Tolerability Study of Cogane™ in Healthy Volunteers and Parkinson's Disease Patients,Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG,Cogane™ (PYM50028),36,2009-04,2009-08,COMPLETED,Phytopharm,36.0,1,1,122.0,0,DRUG,2009.0,0,0,0,1.0
NCT01049451,Pulse ACTH vs. MP for MS,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG; DRUG,ACTH; Methylprednisolone,23,2009-11,2013-06,COMPLETED,University of Southern California,23.0,1,2,1308.0,0,DRUG,2009.0,0,1,0,1.0
NCT01532128,Effect of BIA 9-1067 on Rasagiline Pharmacokinetics,Parkinson Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,rasagiline; BIA 9-1067,24,2009-11,2010-02,COMPLETED,Bial - Portela C S.A.,24.0,1,2,92.0,0,DRUG,2009.0,0,1,0,1.0
NCT01037088,Effects of Vaporized Marijuana on Neuropathic Pain,Neuropathic Pain; Reflex Sympathetic Dystrophy; Peripheral Neuropathy; Post-herpetic Neuralgia; Spinal Cord Injury; Multiple Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG,Mild dose cannabis; Low dose cannabis; Cannabis,44,2009-12,2012-11,COMPLETED,"University of California, Davis",44.0,6,3,1066.0,0,DRUG,2009.0,1,1,0,1.0
NCT01060228,A Drug Interaction Study of Valproic Acid and Single-dose Paliperidone Extended-Release (ER) in Healthy Men,Schizophrenia; Epilepsy,PHASE1,INTERVENTIONAL,DRUG; DRUG,paliperidone ER; divalproex sodium ER,24,2009-01,,COMPLETED,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",24.0,2,2,,1,DRUG,2009.0,1,1,0,1.0
NCT00810615,Treatment of Traumatic Brain Injury With Hyperbaric Oxygen Therapy,"Brain Injury, Chronic",PHASE1; PHASE2,INTERVENTIONAL,OTHER; OTHER,Hyperbaric oxygen @ 2.4 ATA; Sham treatment,50,2009-02,2011-01,COMPLETED,San Antonio Military Medical Center,50.0,1,2,699.0,0,OTHER,2009.0,0,1,0,1.0
NCT00867399,A Safety and Tolerability Study of ABT-126 in Elderly,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG,ABT-126,30,2009-03,2009-05,COMPLETED,Abbott,30.0,1,1,61.0,0,DRUG,2009.0,0,0,0,1.0
NCT00904826,An Open Label Study of the Effects of Eculizumab in Neuromyelitis Optica,Neuromyelitis Optica; Devic's Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Eculizumab,14,2009-04,2011-12,COMPLETED,Mayo Clinic,14.0,2,1,974.0,0,DRUG,2009.0,1,0,0,1.0
NCT00764049,Single Pass Albumin Dialysis in Patients With Cirrhosis,Cirrhosis; Acute on Chronic Hepatic Failure; Hepatorenal Syndrome; Encephalopathy,PHASE1; PHASE2,INTERVENTIONAL,DEVICE,Single pass albumin dialysis,11,2009-06,2012-01,COMPLETED,Assistance Publique - Hôpitaux de Paris,11.0,4,1,944.0,0,DEVICE,2009.0,1,0,0,1.0
NCT00870974,A PET Brain Imaging Study of mGluR5 in Subjects With Neuropsychiatric Conditions,Parkinson Disease; Huntington Disease; Autistic Spectrum Disorders; Fragile X Syndrome; Alzheimer Disease; Mild Cognitive Impairment,PHASE1,INTERVENTIONAL,DRUG,[18F]FPEB,48,2009-03,2016-10,COMPLETED,Institute for Neurodegenerative Disorders,48.0,6,1,2771.0,0,DRUG,2009.0,1,0,0,1.0
NCT00770471,"ABT-888, Radiation Therapy, and Temozolomide in Treating Patients With Newly Diagnosed Glioblastoma Multiforme",Brain and Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG; DRUG; GENETIC; GENETIC; GENETIC; GENETIC; OTHER; OTHER; OTHER; OTHER; OTHER; OTHER; PROCEDURE; RADIATION,temozolomide; veliparib; DNA methylation analysis; gene expression analysis; mutation analysis; proteomic profiling; high performance liquid chromatography; immunoenzyme technique; laboratory biomarker analysis; mass spectrometry; pharmacogenomic studies; pharmacological study; adjuvant therapy; radiation therapy,24,2009-07-13,2012-03-01,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,24.0,1,14,962.0,0,DRUG,2009.0,0,1,0,1.0
NCT01151111,Relaxation Guided Imagery for Treatment of Parkinson's Disease,Parkinson's Disease,EARLY_PHASE1,INTERVENTIONAL,BEHAVIORAL,Relaxation guided imagery,20,2010-05,2012-05,COMPLETED,Rambam Health Care Campus,20.0,1,1,731.0,0,BEHAVIORAL,2010.0,0,0,0,1.0
NCT02243982,Predictive and Diagnostic Value of Tau and Beta-amyloid Markers in the Dementia of Parkinson's Disease,Parkinson's Disease; Parkinson-Dementia Syndrome,EARLY_PHASE1,INTERVENTIONAL,OTHER,[F18]-FDDNP,28,2010-03,2011-06,COMPLETED,Fundacion Clinic per a la Recerca Biomédica,28.0,2,1,457.0,0,OTHER,2010.0,1,0,0,1.0
NCT01253499,Multiple Dose Study of TRx0037,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG,TRx0037,31,2010-03,2010-05,COMPLETED,TauRx Therapeutics Ltd,31.0,1,1,61.0,1,DRUG,2010.0,0,0,0,1.0
NCT01079819,"Study to Evaluate the Pharmacokinetics, Safety, and Tolerability of BMS-708163",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,BMS-708163; BMS-708163; Placebo; Placebo,32,2010-04,2010-12,COMPLETED,Bristol-Myers Squibb,32.0,1,4,244.0,0,DRUG,2010.0,0,1,0,1.0
NCT01273467,A Safety and Tolerability Study of 42037788 (Referred to as CNTO 0007) Compared With Placebo in Patients Who Have Experienced Ischemic Cerebral Infarction (Also Known as Stroke),Stroke; Ischemia; Infarction,PHASE1,INTERVENTIONAL,DRUG; DRUG,CNTO 0007 or placebo (Stage A); CNTO 0007 or placebo (Stage B),13,2010-12,,COMPLETED,"Janssen Research & Development, LLC",13.0,3,2,,1,DRUG,2010.0,1,1,0,1.0
NCT01343537,Continuous Neurophysiological Monitoring Detection of Cerebral Vasospasm in Aneurysmal Subarachnoid Hemorrhage Subjects,Cerebral Vasospasm; SAH; Aneurysm,EARLY_PHASE1,INTERVENTIONAL,OTHER,Neuro Monitoring,2,2010-12,2014-03,TERMINATED,State University of New York - Upstate Medical University,2.0,3,1,1186.0,0,OTHER,2010.0,1,0,0,0.0
NCT01073787,Intravenous Fluid for Pediatric Migraine in the Emergency Department,Migraine; Headache,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Normal saline,46,2010-07,2012-11,COMPLETED,University of Alberta,46.0,2,1,854.0,0,DRUG,2010.0,1,0,0,1.0
NCT01244633,Ecopipam Treatment of Tourette Syndrome,Tourette's Syndrome,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Ecopipam,18,2010-10,2012-07,COMPLETED,Psyadon Pharma,18.0,1,1,639.0,1,DRUG,2010.0,0,0,0,1.0
NCT01253122,Comparative Bioavailability in Healthy Elderly Volunteers,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG,TRx0037,24,2010-02,2010-04,COMPLETED,TauRx Therapeutics Ltd,24.0,1,1,59.0,1,DRUG,2010.0,0,0,0,1.0
NCT01156584,A Study of a Retroviral Replicating Vector Combined With a Prodrug Administered to Patients With Recurrent Malignant Glioma,Glioblastoma; Anaplastic Astrocytoma; Anaplastic Oligodendroglioma; Anaplastic Oligoastrocytoma,PHASE1,INTERVENTIONAL,BIOLOGICAL; DRUG,Toca 511 vector; Toca FC,54,2010-07,2016-08-18,COMPLETED,Tocagen Inc.,54.0,4,2,2240.0,1,BIOLOGICAL,2010.0,1,1,0,1.0
NCT01086670,"Physical, Functional and Neural Effects of Two Lower Extremity Exercise Protocols in Children With Cerebral Palsy",Cerebral Palsy; Children; Adolescents,PHASE1; PHASE2,INTERVENTIONAL,OTHER,Physical Exercise,55,2010-03-30,2015-01-12,COMPLETED,National Institutes of Health Clinical Center (CC),55.0,3,1,1749.0,0,OTHER,2010.0,1,0,0,1.0
NCT01254448,Multiple Ascending Dose Study of TC-5619 in Healthy Elderly Subjects and Subjects With Alzheimer's Disease,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,TC-5619; Placebo,38,2010-09,2011-03,COMPLETED,Targacept Inc.,38.0,1,2,181.0,1,DRUG,2010.0,0,1,0,1.0
NCT01272349,Intermittent Hypoxia Elicits Prolonged Restoration of Motor Function in Human SCI,Spinal Cord Injury,PHASE1,INTERVENTIONAL,OTHER; OTHER,Acute intermittent hypoxia; Room air,19,2010-12,2013-11,COMPLETED,Emory University,19.0,1,2,1066.0,0,OTHER,2010.0,0,1,0,1.0
NCT00997438,Defining the Anti-inflammatory Role of Lipoic Acid in Multiple Sclerosis,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DIETARY_SUPPLEMENT,Lipoic Acid,69,2010-08,2013-12,COMPLETED,Portland VA Medical Center,69.0,1,1,1218.0,0,DIETARY_SUPPLEMENT,2010.0,0,0,0,1.0
NCT01143441,Investigating Mechanism of Action of DAC HYP in the Treatment of High-Inflammatory Multiple Sclerosis (MS),"Multiple Sclerosis; Multiple Sclerosis, Relapsing-Remitting",PHASE1,INTERVENTIONAL,BIOLOGICAL,DAC-HYP,48,2010-05-13,2017-08-11,COMPLETED,National Institute of Neurological Disorders and Stroke (NINDS),48.0,2,1,2647.0,0,BIOLOGICAL,2010.0,1,0,0,1.0
NCT01131234,Gamma-Secretase Inhibitor RO4929097 and Cediranib Maleate in Treating Patients With Advanced Solid Tumors,Adult Anaplastic Astrocytoma; Adult Anaplastic Ependymoma; Adult Anaplastic Oligodendroglioma; Adult Brain Stem Glioma; Adult Giant Cell Glioblastoma; Adult Glioblastoma; Adult Gliosarcoma; Adult Mixed Glioma; Adult Solid Neoplasm; Male Breast Carcinoma; Recurrent Adult Brain Neoplasm; Recurrent Breast Carcinoma; Recurrent Colon Carcinoma; Recurrent Melanoma; Recurrent Non-Small Cell Lung Carcinoma; Recurrent Ovarian Carcinoma; Recurrent Ovarian Germ Cell Tumor; Recurrent Pancreatic Carcinoma; Recurrent Rectal Carcinoma; Recurrent Renal Cell Carcinoma; Stage III Pancreatic Cancer; Stage III Renal Cell Cancer; Stage IIIA Colon Cancer; Stage IIIA Non-Small Cell Lung Cancer; Stage IIIA Ovarian Cancer; Stage IIIA Ovarian Germ Cell Tumor; Stage IIIA Rectal Cancer; Stage IIIA Skin Melanoma; Stage IIIB Breast Cancer; Stage IIIB Colon Cancer; Stage IIIB Non-Small Cell Lung Cancer; Stage IIIB Ovarian Cancer; Stage IIIB Ovarian Germ Cell Tumor; Stage IIIB Rectal Cancer; Stage IIIB Skin Melanoma; Stage IIIC Breast Cancer; Stage IIIC Colon Cancer; Stage IIIC Ovarian Cancer; Stage IIIC Ovarian Germ Cell Tumor; Stage IIIC Rectal Cancer; Stage IIIC Skin Melanoma; Stage IV Breast Cancer; Stage IV Non-Small Cell Lung Cancer; Stage IV Ovarian Cancer; Stage IV Ovarian Germ Cell Tumor; Stage IV Pancreatic Cancer; Stage IV Renal Cell Cancer; Stage IV Skin Melanoma; Stage IVA Colon Cancer; Stage IVA Rectal Cancer; Stage IVB Colon Cancer; Stage IVB Rectal Cancer,PHASE1,INTERVENTIONAL,DRUG; DRUG; OTHER; OTHER,Gamma-Secretase Inhibitor RO4929097; Cediranib Maleate; Pharmacological Study; Laboratory Biomarker Analysis,20,2010-05,2014-09,COMPLETED,National Cancer Institute (NCI),20.0,52,4,1584.0,0,DRUG,2010.0,1,1,0,1.0
NCT01117844,Proton Radiation For Meningiomas and Hemangiopericytomas,Meningioma; Hemangiopericytoma,PHASE1; PHASE2,INTERVENTIONAL,RADIATION,Proton Radiation,53,2010-02-04,2023-03-31,COMPLETED,Abramson Cancer Center at Penn Medicine,53.0,2,1,4803.0,0,RADIATION,2010.0,1,0,0,1.0
NCT01041222,"Safety, Tolerability, and Activity Study of ISIS SOD1Rx to Treat Familial Amyotrophic Lateral Sclerosis (ALS) Caused by SOD1 Gene Mutations",Familial Amyotrophic Lateral Sclerosis,PHASE1,INTERVENTIONAL,DRUG,ISIS 333611,33,2010-01,2011-12,COMPLETED,"Ionis Pharmaceuticals, Inc.",33.0,1,1,699.0,1,DRUG,2010.0,0,0,0,1.0
NCT01005862,Effect of PF-04360365 On ABETA In Patients With Alzheimer's Disease And Healthy Volunteers,Alzheimer's Disease,PHASE1,INTERVENTIONAL,BIOLOGICAL; DRUG,PF-04360365; Placebo,17,2010-03,2012-09,COMPLETED,Pfizer,17.0,1,2,915.0,0,BIOLOGICAL,2010.0,0,1,0,1.0
NCT03945526,Effect of Astaxanthin Supplementation on Plasma Malondialdehyde Levels and NIHSS of Stroke Patients,Cerebral Stroke; Malondialdehyde; Oxidative Stress,PHASE1,INTERVENTIONAL,DRUG; DRUG,Astaxanthine; Placebo Oral Tablet,24,2010-03-23,2010-06-09,COMPLETED,Indonesia University,24.0,3,2,78.0,0,DRUG,2010.0,1,1,0,1.0
NCT01309763,Safety and Tolerability of AFFITOPE AD03,Alzheimer's Disease,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,AFFITOPE AD03; AFFITOPE AD03 + Alum,28,2010-10,2011-09,COMPLETED,Affiris AG,28.0,1,2,335.0,0,BIOLOGICAL,2010.0,0,1,0,1.0
NCT01222754,Lenalidomide and Radiation Therapy in High Grade Gliomas or Diffuse Intrinsic Pontine Gliomas,Diffuse Intrinsic Pontine Glioma; Anaplastic Astrocytoma; High Grade Glioma,PHASE1,INTERVENTIONAL,DRUG; RADIATION,"Lenalidomide; XRT, 54-59.4 Gy",29,2010-11-23,2019-04-17,COMPLETED,National Cancer Institute (NCI),29.0,3,2,3067.0,0,DRUG,2010.0,1,1,0,1.0
NCT01168245,TMS Stimulation and Cognitive Training in Alzheimer Patients,Alzheimer Disease; Mild to Moderate,PHASE1,INTERVENTIONAL,DEVICE; DEVICE,Sham-NICE-System; NICE-System,15,2010-01,2011-09,COMPLETED,Neuronix Ltd,15.0,2,2,608.0,1,DEVICE,2010.0,1,1,0,1.0
NCT01142856,Mesenchymal Stem Cells for Treatment of Amyotrophic Lateral Sclerosis (ALS),Amyotrophic Lateral Sclerosis,PHASE1,INTERVENTIONAL,BIOLOGICAL,autologous mesenchymal stem cells,1,2010-06,2011-04,COMPLETED,Mayo Clinic,1.0,1,1,304.0,0,BIOLOGICAL,2010.0,0,0,0,1.0
NCT01039857,Does an Integrative Neuro-psychotherapy Program Foster the Adjustment in Depressed Stroke Patients? A Randomized Controlled Study.,Adjustment Disorders; Non-progressive Brain Injury,PHASE1,INTERVENTIONAL,BEHAVIORAL; BEHAVIORAL,"Neuropsychological Therapy, cognitive behavioral therapy, solution focused therapy; Integrative Neuro-Psychotherapy",25,2010-01,2012-08,TERMINATED,University of Bern,25.0,2,2,943.0,0,BEHAVIORAL,2010.0,1,1,0,0.0
NCT01057030,Multiple Dose Japanese Bridging Study,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,BMS-708163; Placebo,22,2010-03,2010-06,COMPLETED,Bristol-Myers Squibb,22.0,1,2,92.0,0,DRUG,2010.0,0,1,0,1.0
NCT01085123,Determine Central 5-HT1B Receptor Occupancy of ZOMIG® Rapimelt (Zolmitriptan) in Healthy Male Volunteers,Migraine,PHASE1,INTERVENTIONAL,DRUG; DRUG,Rapimelt; [11C]AZ10419369,10,2010-05,2010-10,COMPLETED,AstraZeneca,10.0,1,2,153.0,0,DRUG,2010.0,0,1,0,1.0
NCT01486654,Transcranial Direct Current Stimulation and Aphasia Language Therapy,Nonfluent Aphasia; Stroke,PHASE1,INTERVENTIONAL,DEVICE; DEVICE; DEVICE,Transcranial Direct Current Stimulation - Cathodal stimulation; Transcranial Direct Current Stimulation - Anodal stimulation; Transcranial Direct Current Stimulation - Sham stimulation,12,2010-03,2016-12,COMPLETED,Shirley Ryan AbilityLab,12.0,2,3,2467.0,0,DEVICE,2010.0,1,1,0,1.0
NCT01354314,Study of Paroxetine and Fluconazole for the Treatment of HIV Associated Neurocognitive Disorder,HIV Associated Neurocognitive Disorder,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,Fluconazole; Paroxetine; Paroxetine and Fluconazole; Placebo,45,2010-11,2016-03,COMPLETED,Johns Hopkins University,45.0,1,4,1947.0,0,DRUG,2010.0,0,1,0,1.0
NCT01238315,Safety and Efficacy Study of HuCNS-SC in Subjects With Neuronal Ceroid Lipofuscinosis,Neuronal Ceroid Lipofuscinosis,PHASE1,INTERVENTIONAL,BIOLOGICAL,HuCNS-SC,0,2010-11,2011-04,WITHDRAWN,"StemCells, Inc.",0.0,1,1,151.0,1,BIOLOGICAL,2010.0,0,0,0,0.0
NCT00813566,Multi-Tracer PET Assessment of Primary Brain Tumors,Brain Tumors; Cancer,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,[18F]fluoro-2-deoxy-D-glucose (FDG); 3'-deoxy-3'-[18F]fluorothymidine (FLT); [15O]-H2O; [11C]Acetate,11,2010-11-12,2015-02-03,COMPLETED,University of Utah,11.0,2,4,1544.0,0,DRUG,2010.0,1,1,0,1.0
NCT01209156,Evaluation of [18F] PBR111 and PET as a Marker of Inflammation in Subjects With Neurological Conditions,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG,[18F] PBR111,11,2010-03,2013-06,COMPLETED,Institute for Neurodegenerative Disorders,11.0,1,1,1188.0,0,DRUG,2010.0,0,0,0,1.0
NCT01369121,Tolerability Study of Xerecept® in Pediatric Patients,Brain Edema; Brain Tumor,PHASE1; PHASE2,INTERVENTIONAL,DRUG,XERECEPT,15,2010-06,2012-10,TERMINATED,Celtic Pharma Development Services,15.0,2,1,853.0,1,DRUG,2010.0,1,0,0,0.0
NCT01124292,Evaluation of a Tongue Operated Assistive Technology for Individuals With Severe Paralysis,Quadriplegia; Spinal Cord Injury; ALS,PHASE1,INTERVENTIONAL,PROCEDURE; DEVICE,Tongue Piercing; Usability assessment,61,2010-05,2012-03,COMPLETED,Georgia Institute of Technology,61.0,3,2,670.0,0,PROCEDURE,2010.0,1,1,0,1.0
NCT01414985,AAVRh.10 Administered to Children With Late Infantile Neuronal Ceroid Lipofuscinosis,Late Infantile Neuronal Ceroid Lipofuscinosis; Batten Disease,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,AAVrh.10CUCLN2,8,2010-04-15,2015-11-30,COMPLETED,Weill Medical College of Cornell University,8.0,2,1,2055.0,0,BIOLOGICAL,2010.0,1,0,0,1.0
NCT01129115,Dose Response Study of Aerobic Exercise in Older Adults,Alzheimer's Disease,EARLY_PHASE1,INTERVENTIONAL,BEHAVIORAL; BEHAVIORAL; BEHAVIORAL; BEHAVIORAL,Nonexercise control group; Aerobic Exercise Group 1; Aerobic Exercise Group 2; Aerobic Exercise Group 3,101,2010-05,2014-02,COMPLETED,"Jeff Burns, MD",101.0,1,4,1372.0,0,BEHAVIORAL,2010.0,0,1,1,1.0
NCT01881633,"A Study of the Tolerability, Safety, and Pharmacokinetics of ISU302 in Healthy Volunteers",Gaucher Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,ISU302; Placebo,24,2010-10,2010-11,COMPLETED,"ISU Abxis Co., Ltd.",24.0,1,2,31.0,1,DRUG,2010.0,0,1,0,1.0
NCT02149017,Phase 1 and Phase 2 Clinical Trials of SNUBH-NM-333(18F),Alzheimer Disease,PHASE1; PHASE2,INTERVENTIONAL,RADIATION,SNUBH-NM-333(18F),30,2010-12,2011-05,TERMINATED,Seoul National University Hospital,30.0,1,1,151.0,0,RADIATION,2010.0,0,0,0,0.0
NCT01049802,Contrastim Stroke Trial,Stroke,PHASE1; PHASE2,INTERVENTIONAL,DEVICE,Repetititve transcranial magnetic stimulation,30,2010-01,2013-11,COMPLETED,Shirley Ryan AbilityLab,30.0,1,1,1400.0,0,DEVICE,2010.0,0,0,0,1.0
NCT01212094,Double Blind Combination of Rituximab by Intravenous and Intrathecal Injection Versus Placebo in Patients With Low-Inflammatory Secondary Progressive Multiple Sclerosis (RIVITaLISe),Multiple Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG; OTHER,Rituximab; normal saline,44,2010-09,2015-12,TERMINATED,National Institute of Neurological Disorders and Stroke (NINDS),44.0,1,2,1917.0,0,DRUG,2010.0,0,1,0,0.0
